experiment_no,metal,variant,description,source_supported,comparison,lnQ,target_lnK,lnQ_minus_target_lnK,abs_ln_residual,aqueous_charge_residual,source
5,Li,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-13.982944155142366,-19.52985865272526,5.546914497582893,5.546914497582893,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-10.724538332515852,-27.493348310803476,16.768809978287624,16.768809978287624,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Li,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,14.003859632489059,-19.52985865272526,33.53371828521432,33.53371828521432,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,10.745453809862546,-27.493348310803476,38.23880212066602,38.23880212066602,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Li,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-0.745938478195194,-19.52985865272526,18.783920174530067,18.783920174530067,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-4.004344300821707,-27.493348310803476,23.48900400998177,23.48900400998177,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Li,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-7.422892895597229,-19.52985865272526,12.10696575712803,12.10696575712803,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-10.68129871822374,-27.493348310803476,16.812049592579736,16.812049592579736,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Li,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-0.6560760333790014,-19.52985865272526,18.873782619346258,18.873782619346258,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-3.9144818560055157,-27.493348310803476,23.57886645479796,23.57886645479796,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Li,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,10.41782984867623,-19.52985865272526,29.94768850140149,29.94768850140149,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
5,Na,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,7.159424026049717,-27.493348310803476,34.65277233685319,34.65277233685319,-2.9999914819629943e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,13.85047685433792,-19.52985865272526,33.38033550706318,33.38033550706318,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,10.852918856540143,-27.493348310803476,38.34626716734362,38.34626716734362,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,15.652162679316891,-19.52985865272526,35.182021332042154,35.182021332042154,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,15.782663873513814,-27.493348310803476,43.27601218431729,43.27601218431729,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,16.18780824031083,-19.52985865272526,35.71766689303609,35.71766689303609,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,16.387137636713263,-27.493348310803476,43.88048594751674,43.88048594751674,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,13.314831293343982,-19.52985865272526,32.84468994606924,32.84468994606924,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,10.248445093340694,-27.493348310803476,37.74179340414417,37.74179340414417,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,13.85047685433792,19.52985865272526,-5.67938179838734,5.67938179838734,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,10.852918856540143,27.493348310803476,-16.640429454263334,16.640429454263334,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,15.652162679316891,19.52985865272526,-3.8776959734083682,3.8776959734083682,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,15.782663873513814,27.493348310803476,-11.710684437289663,11.710684437289663,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-13.85047685433792,-19.52985865272526,5.67938179838734,5.67938179838734,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-10.852918856540143,-27.493348310803476,16.640429454263334,16.640429454263334,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,13.871388940049094,-19.52985865272526,33.401247592774354,33.401247592774354,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,10.873830942251315,-27.493348310803476,38.36717925305479,38.36717925305479,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-0.8785743002730777,-19.52985865272526,18.651284352452183,18.651284352452183,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-3.8761322980708552,-27.493348310803476,23.61721601273262,23.61721601273262,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-7.507121288278255,-19.52985865272526,12.022737364447003,12.022737364447003,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-10.504679286076032,-27.493348310803476,16.988669024727443,16.988669024727443,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-0.7883470085730035,-19.52985865272526,18.741511644152254,18.741511644152254,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-3.785905006370781,-27.493348310803476,23.707443304432694,23.707443304432694,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Li,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,10.273039424512403,-19.52985865272526,29.802898077237664,29.802898077237664,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
6,Na,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,7.2754814267146255,-27.493348310803476,34.768829737518104,34.768829737518104,-3.9999890425737247e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,11.063754363428412,-19.52985865272526,30.59361301615367,30.59361301615367,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,8.15365738156839,-27.493348310803476,35.64700569237186,35.64700569237186,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,12.921960860464399,-19.52985865272526,32.45181951318966,32.45181951318966,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,13.220167768987313,-27.493348310803476,40.71351607979079,40.71351607979079,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,13.459881935077664,-19.52985865272526,32.98974058780293,32.98974058780293,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,13.82543752909004,-27.493348310803476,41.318785839893515,41.318785839893515,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,10.525833288815146,-19.52985865272526,30.055691941540406,30.055691941540406,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,7.548387621465662,-27.493348310803476,35.04173593226914,35.04173593226914,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,11.063754363428412,19.52985865272526,-8.466104289296847,8.466104289296847,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,8.15365738156839,27.493348310803476,-19.339690929235086,19.339690929235086,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,12.921960860464399,19.52985865272526,-6.607897792260861,6.607897792260861,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,13.220167768987313,27.493348310803476,-14.273180541816163,14.273180541816163,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-11.063754363428412,-19.52985865272526,8.466104289296847,8.466104289296847,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-8.15365738156839,-27.493348310803476,19.339690929235086,19.339690929235086,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,11.08433553373532,-19.52985865272526,30.61419418646058,30.61419418646058,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,8.174238551875298,-27.493348310803476,35.667586862678775,35.667586862678775,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-1.3617677240746096,-19.52985865272526,18.16809092865065,18.16809092865065,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-4.271864705934633,-27.493348310803476,23.221483604868844,23.221483604868844,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-8.283837884565681,-19.52985865272526,11.246020768159578,11.246020768159578,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-11.193934866425703,-27.493348310803476,16.299413444377773,16.299413444377773,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-1.2729618913109846,-19.52985865272526,18.256896761414275,18.256896761414275,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-4.1830588731710066,-27.493348310803476,23.31028943763247,23.31028943763247,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Li,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,7.53703392666406,-19.52985865272526,27.066892579389318,27.066892579389318,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
7,Na,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,4.626936944804038,-27.493348310803476,32.12028525560751,32.12028525560751,-3.999980025691432e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,11.459587563001648,-19.52985865272526,30.989446215726907,30.989446215726907,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,8.61147100340656,-27.493348310803476,36.10481931421003,36.10481931421003,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,13.240256697735935,-19.52985865272526,32.7701153504612,32.7701153504612,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,13.502110328032376,-27.493348310803476,40.995458638835856,40.995458638835856,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,13.779313470615953,-19.52985865272526,33.30917212334121,33.30917212334121,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,14.108921226174067,-27.493348310803476,41.602269536977545,41.602269536977545,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,10.92053079012163,-19.52985865272526,30.45038944284689,30.45038944284689,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,8.004660105264872,-27.493348310803476,35.498008416068345,35.498008416068345,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,11.459587563001648,19.52985865272526,-8.070271089723612,8.070271089723612,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,8.61147100340656,27.493348310803476,-18.881877307396916,18.881877307396916,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,13.240256697735935,19.52985865272526,-6.289601954989324,6.289601954989324,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,13.502110328032376,27.493348310803476,-13.9912379827711,13.9912379827711,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-11.459587563001648,-19.52985865272526,8.070271089723612,8.070271089723612,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-8.61147100340656,-27.493348310803476,18.881877307396916,18.881877307396916,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,11.480131678655546,-19.52985865272526,31.009990331380806,31.009990331380806,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,8.632015119060462,-27.493348310803476,36.12536342986394,36.12536342986394,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-0.9672556530590379,-19.52985865272526,18.562602999666222,18.562602999666222,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-3.8153722126541245,-27.493348310803476,23.67797609814935,23.67797609814935,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-7.606726449237557,-19.52985865272526,11.923132203487704,11.923132203487704,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-10.45484300883264,-27.493348310803476,17.038505301970837,17.038505301970837,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-0.8782704802438381,-19.52985865272526,18.65158817248142,18.65158817248142,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-3.726387039838926,-27.493348310803476,23.76696127096455,23.76696127096455,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Li,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,7.840324541227615,-19.52985865272526,27.370183193952876,27.370183193952876,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
8,Na,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,4.992207981632527,-27.493348310803476,32.485556292436,32.485556292436,-3.999980025702274e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,14.732098039517753,-19.52985865272526,34.26195669224301,34.26195669224301,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,13.062641183304558,-27.493348310803476,40.55598949410803,40.55598949410803,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,15.447636596311513,-19.52985865272526,34.97749524903677,34.97749524903677,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_no_activity_vs_paper_k,Same reaction quotient using mole fractions only.,False,paper_k,15.472581880203103,-27.493348310803476,42.96593019100658,42.96593019100658,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,15.683175321796726,-19.52985865272526,35.213033974521984,35.213033974521984,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_aqueous_activity_only_vs_paper_k,"Aqueous activity coefficients retained, organic activity coefficients set to unity.",False,paper_k,15.846120302893008,-27.493348310803476,43.33946861369648,43.33946861369648,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,14.49655931403254,-19.52985865272526,34.0264179667578,34.0264179667578,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_organic_activity_only_vs_paper_k,"Organic activity coefficients retained, aqueous activity coefficients set to unity.",False,paper_k,12.689102760614654,-27.493348310803476,40.18245107141813,40.18245107141813,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,14.732098039517753,19.52985865272526,-4.797760613207506,4.797760613207506,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_with_activity_vs_inverse_k,Rezaee Eq. 14/15 quotient compared against reciprocal reported constants.,False,inverse_k,13.062641183304558,27.493348310803476,-14.430707127498918,14.430707127498918,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,15.447636596311513,19.52985865272526,-4.082222056413746,4.082222056413746,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,paper_eq14_no_activity_vs_inverse_k,Mole-fraction quotient compared against reciprocal reported constants.,False,inverse_k,15.472581880203103,27.493348310803476,-12.020766430600373,12.020766430600373,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-14.732098039517753,-19.52985865272526,4.797760613207506,4.797760613207506,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,inverse_quotient_with_activity_vs_paper_k,Inverse of the Rezaee Eq. 14/15 activity quotient compared against reported constants.,False,paper_k,-13.062641183304558,-27.493348310803476,14.430707127498918,14.430707127498918,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,14.778475982874639,-19.52985865272526,34.3083346355999,34.3083346355999,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,drop_water_with_activity_vs_paper_k,Water omitted from the product activity term.,False,paper_k,13.109019126661446,-27.493348310803476,40.60236743746492,40.60236743746492,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,0.06774906342851916,-19.52985865272526,19.597607716153778,19.597607716153778,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,drop_hydroxide_with_activity_vs_paper_k,Hydroxide omitted from the reactant activity term.,False,paper_k,-1.6017077927846748,-27.493348310803476,25.8916405180188,25.8916405180188,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-5.762976796532281,-19.52985865272526,13.766881856192978,13.766881856192978,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,h_product_exchange_with_activity_vs_paper_k,Hydrogen ion treated as the aqueous product instead of hydroxide/water stoichiometry.,False,paper_k,-7.432433652745475,-27.493348310803476,20.060914658058003,20.060914658058003,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,0.22472095029950978,-19.52985865272526,19.75457960302477,19.75457960302477,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,nh4_product_exchange_with_activity_vs_paper_k,NH4+ included as an extra aqueous product proxy.,False,paper_k,-1.444735905913685,-27.493348310803476,26.04861240488979,26.04861240488979,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Li,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,8.580294800311306,-19.52985865272526,28.110153453036567,28.110153453036567,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
9,Na,topo_reactant_exchange_with_activity_vs_paper_k,TOPO included as an explicit organic reactant.,False,paper_k,6.910837944098111,-27.493348310803476,34.40418625490159,34.40418625490159,5.000001803232706e-07,Rezaee2025_SI_TablesS1_S2
10,Li,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,14.60390597885576,-19.52985865272526,34.133764631581016,34.133764631581016,-1.0000009606752486e-07,Rezaee2025_SI_TablesS1_S2
10,Na,paper_eq14_with_activity_vs_paper_k,"Rezaee Eq. 14/15 exactly as implemented from the paper text, with ePC-SAFT/PC-SAFT activity coefficients.",True,paper_k,12.835714228295728,-27.493348310803476,40.329062539099205,40.329062539099205,-1.0000009606752486e-07,Rezaee2025_SI_TablesS1_S2
