case_id,sample_id,sample_type,model_basis,temperature_C,aqueous_pH,TOPO_wt_pct_in_organic,TDS_feature_mg_L,Li_feed_mg_L,Na_mg_L,Na_Li_mass_ratio,organic_to_aqueous_mass_ratio,stage_count,one_stage_Li_extraction_pct,one_stage_Na_extraction_pct,three_stage_Li_cumulative_pct,three_stage_Na_cumulative_pct,D_Li_phase_ratio_corrected,D_Na_phase_ratio_corrected,selectivity_Li_Na,validity_flag,validity_notes
lhs_0101,124,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,309032.47333770397,160.18048453983548,64947.48046212074,405.46437756572567,0.9884191666743168,3,50.64773473763347,5.559313636087454,87.9795348252475,15.767943462122657,1.0382735155573237,0.059555363945756785,17.43375317969657,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0102,125,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,182026.96295912104,103.21941514029628,38255.50270714642,370.6231299135863,1.1528029187488058,3,54.07079614532965,6.502251396416365,90.31127226163909,18.26586703891797,1.0212187487553868,0.060326417569928126,16.92821801612251,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0103,126,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,229178.47060465766,289.679948218713,48165.04906806084,166.26987599326503,0.7965051296895277,3,41.23431440958444,5.113764294178955,79.70582403699818,14.570148117759896,0.8809401292531446,0.06766263577234756,13.019595219687972,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0104,127,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,220137.46515937947,165.9392786966062,46264.95579251221,278.8065378848632,0.6020801529187968,3,36.84566149025882,3.645315700756202,74.81107856371241,10.542141320067145,0.9690113320675305,0.06283592346584986,15.42129531356645,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0105,128,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,264548.8545920824,176.7900864409041,55598.62812902453,314.4895126662522,1.1064085576780496,3,52.29440892913744,6.396290212989974,89.14304986036402,17.98766362486234,0.990764532558734,0.06176174709948703,16.041718038882404,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0106,129,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,233054.21066441608,180.3093903250112,48979.58984783302,271.64192480239853,0.946360511112755,3,47.7163481777891,5.632556326384401,85.70784420924919,15.963767930081897,0.9643721832051209,0.06307056807738527,15.290367799159053,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0107,130,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,220615.44668525778,285.30209061869266,46365.41027057385,162.51339122692022,0.7294265461978703,3,39.0199255882264,4.718044687989963,77.32413566929633,13.49683803547983,0.8772369620327958,0.06788437510769287,12.922516567930883,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0108,131,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,228750.50082499126,268.5948957497318,48075.10525535062,178.98741195791555,1.2217609053878222,3,52.176475185723646,7.561455633126403,89.06233173170459,21.01233164543497,0.8929906877990419,0.06695239021830672,13.337696905029574,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0109,132,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,273567.99356812314,169.93942973386422,57494.125861366214,338.32128277354826,0.6810924392874448,3,40.61581484521814,3.996420219964026,79.05827728362947,11.516502255084982,1.0041955897142987,0.061119200000589784,16.430116717898933,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0110,133,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,153315.48058889367,137.2225286659874,32221.384609010114,234.81118532249184,0.7678321796820784,3,41.889260371669785,4.711852278847392,80.37682805047028,13.479971322902106,0.938814912993356,0.06440008968698781,14.577851017854185,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0111,134,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,253852.06412155257,194.32798627956095,53350.548558004986,274.5386785475906,1.1891429553444368,3,53.467182537174544,6.966887509860278,89.92423460481447,19.47835242761149,0.9662597365976153,0.06297485556080382,15.3435800367127,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0112,135,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,217289.18691650068,127.25778499027248,45666.35043064818,358.8491692994569,1.4516098877553958,3,59.57334284643903,8.08621830865025,93.39301236366042,22.34992042614573,1.0151593553068345,0.06060590060841102,16.750173582371424,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0113,136,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,330222.7848806601,288.0255902914929,69400.91970770595,240.95400564050425,1.4089012013440014,3,57.06328555853593,8.290410207074688,92.08435285936739,22.866284315829112,0.9432947675686525,0.0641624190736156,14.701670871953567,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0114,137,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,281795.2188391272,159.09358887464612,59223.19189373133,372.2537929570172,1.217867649100133,3,55.4509383738913,6.840117851026104,91.158709068634,19.148740191148327,1.0220455347353852,0.060288511263451985,16.95257542965683,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0115,138,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,178357.84399677216,278.67125628081067,37484.3862301413,134.51113232994916,0.7244693128062516,3,38.03282400478858,4.809947640595979,76.20503260593429,13.746903133315925,0.8471823023818359,0.06974752301133051,12.146414177951678,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0116,139,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,272747.5273366616,243.60596575330771,57321.69345009839,235.30496584039454,0.9965934165469681,3,48.34655086707236,6.029292638217702,86.21845270430438,17.01922473064692,0.9391785294493467,0.06438072357410807,14.58788403283891,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0117,140,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,225936.13806005742,278.32074716399586,47483.627703769445,170.6075748488506,1.1646941418643644,3,50.76095043130676,7.280023149227711,88.06207120259326,20.288690539347165,0.8851323069255054,0.06741360541375276,13.129876402441061,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0118,141,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,168744.36191209647,158.48113788086238,35463.979011689786,223.7741316468191,0.7911654127239788,3,42.40278614229687,4.879993408527322,80.89247539130469,13.937171535672322,0.9305198128495036,0.06484553395257991,14.349790280545333,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0119,142,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,293604.36808125983,141.95215898325324,61705.049160684444,434.68905018883214,1.0495687238054727,3,52.467202227327924,5.828081583765917,89.2605971754566,16.485044676565728,1.051680080571675,0.058964867125301204,17.835706783445122,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0120,143,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,263144.12482458225,171.12085743853336,55303.40459428106,323.1833069451867,0.8701659431277449,3,46.42304697968751,5.081333674807791,84.62078977534766,14.482522446095913,0.9957574150152704,0.06152108772443222,16.185627592859017,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0121,144,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,294861.04924544174,154.40032408542922,61969.15821846825,401.35380923281554,1.4573472159007328,3,60.163893401943966,7.996871230923056,93.67834694060153,22.123255159374942,1.0363250872569418,0.0596423120308489,17.375669251737282,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0122,145,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,178774.15289916637,294.2171217170232,37571.87934700513,127.70119946704396,0.9607565764644406,3,44.634470070446454,6.324123982883083,83.02857210487184,17.797828669707826,0.8391074092129553,0.07026826759842175,11.94148422739544,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0123,146,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,203830.21588393062,211.20177612359993,42837.760125114604,202.82859789988225,1.371849367101409,3,55.62685387983723,8.275296347899882,91.2630335958402,22.828142822020524,0.9138140873206035,0.06576439221442011,13.895271537539308,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0124,147,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,259616.67022594617,229.05285672615398,54562.060857321805,238.20729257506676,0.5562641683038413,3,34.366547901161184,3.4515947084171827,71.72674944627427,10.001491003753937,0.9413032899959985,0.06426782520853508,14.646571389986741,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0125,148,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,193877.86718149684,270.33118476100617,40746.13536502934,150.7267295153243,1.0289655989089064,3,47.0956867806428,6.595108005077619,85.19278975789429,18.50914624605694,0.8651455895893148,0.06862011384062322,12.607755090565693,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0126,149,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,210117.76493731403,294.6912083339978,44159.17617207157,149.848977245437,0.9290525995848042,3,44.53383309269716,5.997812116716938,82.93585776011554,16.935800224003515,0.8642146419189364,0.06867751817700268,12.583661507563429,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0127,150,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,306384.1970701694,225.33368746918688,64390.90830228806,285.75801969731293,0.6725065260434748,3,39.56358632128273,4.040732688726654,77.92523669100426,11.638969960974022,0.9734204456130726,0.06261475629688798,15.546182771958703,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0128,151,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,322969.52263869374,140.14942992797216,67876.54557750908,484.31553101852273,0.9727826048901991,3,51.06790145248685,5.345967253758712,88.2839416716064,15.195799220340156,1.072848439627868,0.05805924397352297,18.47851205429275,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0129,152,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,255031.98212607903,162.71919591837616,53598.524768136616,329.392758276798,1.4532382173231364,3,59.219598217591994,8.186253322563752,93.21805129256923,22.603177630487657,0.9992568770397197,0.06135368596560908,16.286827128851534,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0130,153,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,312155.9772854062,218.23742901895204,65603.92834096571,300.608051679662,1.3436327511695352,3,56.90010953718809,7.70848323276788,91.99376194305765,21.388632643369732,0.982553834288487,0.06216222734437028,15.806284238260519,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0131,154,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,297135.0070189042,220.23213008887933,62447.062130858234,283.55109722480734,1.2243983865771204,3,54.34107370972171,7.1279791008309585,90.48131218708392,19.895910618196623,0.9720302311916832,0.0626842989452582,15.506757633846252,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0132,155,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,297912.69730122946,250.75741891624986,62610.504580356755,249.6855520803871,1.4607461437517173,3,58.10615633534671,8.529492854194444,92.6472360607839,23.467965090333287,0.949504860092916,0.06383625108158361,14.874069889841053,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0133,156,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,236972.05911143267,217.22565614732537,49802.98029194372,229.26840767909417,0.5679468112141748,3,34.676989404753165,3.540184738233887,72.1260461513958,10.249003856232875,0.934689853065206,0.06462072618597141,14.4642424842963,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0134,157,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,269743.4922946675,117.28093431091146,56690.353626518656,483.37228859579744,0.6686163189993791,3,41.76112849498997,3.7378769607067603,80.24673667718396,10.799701615507729,1.0724629621140678,0.058075451342908,18.466717646009887,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0135,158,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,248881.2237870075,112.07638638938846,52305.8571958924,466.6982839200889,0.6438288768818797,3,40.68903413908848,3.6218011939957,79.13564375854773,10.476631142716109,1.0655453366627057,0.058368072304226755,18.255619803732042,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0136,159,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,335840.98168820736,141.16967656775012,70581.66205316097,499.97750061634116,0.8776953926913971,3,48.64354372563834,4.827769117432279,86.4548086054882,13.79533896545928,1.0791612409708535,0.057795286930387574,18.672132249653263,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0137,160,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,201777.1402551121,168.91661987468115,42406.2776732875,251.0485806828755,0.6306579187263366,3,37.47710151226313,3.8671800821303597,75.55909350209382,11.158671192203883,0.950458236718584,0.0637865129656525,14.900614448549378,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0138,161,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,250077.45167788726,105.60676007252854,52557.26115591008,497.66947797484585,1.226627766324267,3,56.94481385564314,6.624111915414028,92.01864894183242,18.58503583325789,1.0782411821171842,0.05783358638470586,18.64385817169945,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0139,162,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,253040.93269464996,296.42427430723376,53180.07798599037,179.40527343881092,0.9834913060244911,3,46.76961225465022,6.175976972928215,84.91730707576984,17.40720701016272,0.8933746285365081,0.06693004115398658,13.347887034479966,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0140,163,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,198040.49655232785,223.16336740163652,41620.969931161366,186.5044895843248,0.8675266859216342,3,43.838860523334105,5.458975941288156,82.28636333429927,15.499183250706638,0.8997886352300353,0.06655919107047228,13.518623360030727,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0141,164,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,277996.49549883726,299.9078729350397,58424.83725073924,194.80928152691115,1.338067250868338,3,54.82646856673554,8.131036344945583,90.78167260409641,22.463453805628063,0.9070438626950881,0.06614532330891722,13.712894840031831,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0142,165,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,229724.14954048704,213.14602153299114,48279.73110014826,226.5101208688309,0.9390427220084003,3,46.688205177385996,5.7303566780736945,84.84800173725687,16.22477716963411,0.9326066840881726,0.06473280703443902,14.407017504926197,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0143,166,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,167423.20488450155,152.63116396938057,35186.31945277558,230.5316852581582,0.9365047343332733,3,46.70159020920048,5.702190785038523,84.85941154239012,16.14966362443624,0.9356371123033811,0.06456990741094912,14.49029663847288,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0144,167,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,234559.41366215915,296.34023262772797,49295.92923194886,166.34909406268832,1.1932611350978382,3,51.250044514101305,7.470266584560255,88.41428954963419,20.77834100350563,0.8810174851150643,0.0676580214948753,13.021626492311722,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0145,168,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,227843.85278751334,253.3144406444278,47884.56053665445,189.03209945251012,0.7777181669500752,3,41.22904071646429,4.912651818842884,79.70035988594181,14.025787286287606,0.9020242364109162,0.06643103290372739,13.578356334126854,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0146,169,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,202582.7322370183,159.5773932763341,42575.58405374712,266.80210260121623,0.5490896994682186,3,34.54533085521714,3.355558046099995,71.95716634127514,9.7326593253928,0.9611815541876535,0.06323311497136833,15.200604218578704,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0147,170,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,275186.28425864904,276.1056999252815,57834.23219993248,209.46410094244095,0.7892472370496428,3,42.04638178908631,4.9127487164442405,80.53557107941963,14.026050118935496,0.9192528898918069,0.06546198757528629,14.042544749112542,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0148,171,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,283488.15386688284,135.50454161016884,59578.98577989243,439.68257500397584,0.6828157465220245,3,41.84752681485486,3.864304196985782,80.33451919062469,11.150697689457312,1.053896782722982,0.05886851828377051,17.902553239793896,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0149,172,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,284181.8128637457,234.6744316412297,59724.76788382328,254.50053278548265,0.8634965745211702,3,45.138928890791355,5.21074066491903,83.4882597661376,14.831815554808136,0.952853970109612,0.06366191674528393,14.967409384201417,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0150,173,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,205710.24246596015,216.84172525922457,43232.873908419824,199.37525334082662,1.3658836491467918,3,55.44106465850315,8.260889622857198,91.15282909698054,22.791774156351686,0.9109258989735702,0.06592628277435778,13.817340530048474,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0151,174,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,318752.555331882,226.13194408059172,66990.29113696274,296.24426309751226,0.9413520689530845,3,47.98275039405693,5.539109250368127,85.9252024773828,15.71387075863816,0.9799088309591476,0.06229250747432177,15.730765555762638,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0152,175,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,244942.69437368037,280.1645997560604,51478.120358534135,183.7424157204593,1.3212423243018936,3,54.24541864195392,8.099121604353988,90.42136205380093,22.38261850261193,0.8973172194337123,0.06670152756111933,13.452723681800103,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0153,176,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,282307.7810630079,259.4417241068886,59330.91398734035,228.6868628844616,0.6868882136103216,3,39.088530421533,4.251552622249704,77.40058315021388,12.2200718546021,0.934252354398694,0.06464422811426832,14.452216101138427,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0154,177,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,208053.33396121074,235.61891412494927,43725.307235782326,185.57638888274772,1.2033597908903333,3,51.964050282065905,7.420427043343571,88.91593294001392,20.65025790750987,0.8989615505130277,0.06660674803730493,13.496553682661999,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0155,178,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,166774.9553535378,222.05029213059615,35050.080780858276,157.84748781255377,1.1369803819066258,3,49.8006958974419,7.193074166587546,87.34992529952372,20.064230213796385,0.8725387906594255,0.06816809850524042,12.799811198963532,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0156,179,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,196446.18142485435,210.10247690608844,41285.90239125628,196.50364431310462,0.6577817031761594,3,37.40572029338505,4.164555222398571,75.4752867225758,11.980582865946033,0.9084930029791901,0.06606336231489267,13.751843247832824,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0157,180,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,330920.08240113826,148.91980605167527,69547.46649807529,467.0128731831834,1.1558182780585948,3,55.19170761686738,6.319356744328465,91.0034669323672,17.785278032754594,1.0656777039873895,0.05836244140025768,18.259649158245875,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0158,181,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,278624.7487628036,199.6154558112015,58556.87342851053,293.34839424405226,1.1724462426546294,3,53.419299396111754,6.815288259015911,89.89309813262064,19.084075911340715,0.9781359754230022,0.062380180082417004,15.680236481053504,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0159,182,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,158498.62497909483,232.72839641811518,33310.69462675403,143.1311998855039,1.2497648696467718,3,51.71348646038297,7.952553322482215,88.74157739330609,22.010661252998776,0.8569385035654017,0.06912999589114971,12.396044474163064,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0160,183,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,244446.31896226772,229.44010344421596,51373.80014911922,223.90941852765417,0.5939942631885962,3,35.5995845751173,3.7086184841418897,73.29048472170332,10.71834069922537,0.9306234904407699,0.0648399229793498,14.352631028527817,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0161,184,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,169852.17708614634,265.33853826009044,35696.801807285185,134.53304612801637,1.1200168928386716,3,48.68866136165615,7.245652591126605,86.49047638690026,20.200012629636355,0.8472077430183653,0.06974589630132773,12.14706223514741,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0162,185,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,191209.18282277987,187.7590684382114,40185.27416045964,214.0257431756698,0.714748915988686,3,39.74631590770529,4.456601366835763,78.12486114658574,12.782816615996317,0.9229108857601646,0.06526037995699466,14.141978431145285,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0163,186,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,162838.11665912517,220.66587192360618,34222.699271639096,155.0883196087834,1.219602773534039,3,51.472731006543285,7.6935721898555425,88.57233363166375,21.35052404230716,0.8697069831211761,0.06834042659548291,12.726098247368286,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0164,187,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,328326.9494778186,275.05700362236496,69002.48348042024,250.8661207374893,0.7423817129670618,3,41.36645195090099,4.521742419710295,79.84241381282835,12.961087848241537,0.9503308594008891,0.06379315317029723,14.897066725389166,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0165,188,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,254334.4787225287,238.99218118892745,53451.93470857079,223.65557920204978,1.3665811873132026,3,55.97635614392176,8.140869436764058,91.46786026784652,22.488348253504697,0.9304289177146736,0.06485045406025267,14.347299971873916,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0166,189,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,158758.38079805212,236.04484363930803,33365.2859316562,141.3514712595906,1.253783380070983,3,51.73605335212901,7.989243235512745,88.75735502133838,22.103883229949183,0.8549642494254646,0.06925394733221094,12.345350443696793,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0167,190,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,247825.22902246466,198.05212964422216,52083.92518144257,262.9808892992231,0.7528587195966236,3,41.91828133210248,4.553196961145266,80.4062132696187,13.047082313407088,0.958628915039738,0.06336385130608267,15.128955946964568,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0168,191,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,262335.52265269915,298.5544208048084,55133.46558045251,184.6680596181765,1.3276579465736313,3,54.38860124488944,8.12987434363504,90.51100598775935,22.4605116136959,0.8981488119510038,0.0666535558949425,13.474882170827335,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0169,192,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,296513.0404116982,191.50537254354742,62316.34718160609,325.40260544092905,0.874086844390278,3,46.56627296568009,5.098318580602605,84.74379897461218,14.528422155537813,0.9970143937790324,0.06146083821462673,16.221945921032987,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
