design_id,domain,row_type,li_mg_L,na_mg_L,o_to_a_ratio,topo_wt_pct,logit_k_Li,logit_k_Na,k_Li,k_Na,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure
src_lhs_218,source-paper-valid,generated_source_domain,1820.53943531,40585.4388694,0.664149473891,10.5992567383,-0.45213484482,-2.5608690251,0.38885330762,0.0716996794319,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_219,source-paper-valid,generated_source_domain,1471.14864463,27014.255413,1.47510720521,9.96865698015,0.341631178237,-1.82978887738,0.584586701136,0.138263425804,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_220,source-paper-valid,generated_source_domain,1100.04885886,12651.5444124,1.0721211004,14.2348761238,-0.200024965082,-2.03598773941,0.450159823424,0.115475917433,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_222,source-paper-valid,generated_source_domain,1024.49104383,16043.7945891,1.36058442049,14.5429079149,-0.00594761608513,-1.78473148411,0.498513100362,0.143719874364,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_223,source-paper-valid,generated_source_domain,1542.35825293,16827.96891,0.76890909974,13.0696144482,-0.404893898316,-2.38943564154,0.400137098178,0.0839818371746,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_224,source-paper-valid,generated_source_domain,1915.75697582,33484.6754938,1.40263081226,5.04294651308,0.00551418293279,-1.88141438272,0.50137854224,0.132226499082,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_225,source-paper-valid,generated_source_domain,1496.88859893,7541.06508167,0.855297856217,9.84417412429,-0.186762471994,-2.40796478605,0.453444625212,0.08256735464,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_227,source-paper-valid,generated_source_domain,1348.28918282,13024.8596373,0.840902354656,10.5283991288,-0.220974930628,-2.34736024821,0.444979970652,0.087275822808,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_228,source-paper-valid,generated_source_domain,1349.79455604,11971.5151595,1.34317231281,10.9721838855,0.241422957986,-1.87335592766,0.560064285041,0.133153891067,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_229,source-paper-valid,generated_source_domain,1026.4660644,19843.0955495,0.517965594397,12.3071303916,-0.787456411695,-2.78308857195,0.312715087915,0.0582449085074,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_230,source-paper-valid,generated_source_domain,1167.24040436,7008.85243442,1.27016831836,8.68752730285,0.171948064188,-2.00794658146,0.542881414925,0.118371103432,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_232,source-paper-valid,generated_source_domain,1404.89758452,9506.92074128,0.93969450197,5.63156569719,-0.32351640738,-2.30620152857,0.419819012284,0.0906106537843,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_233,source-paper-valid,generated_source_domain,1615.59065616,25532.7308131,1.41566370279,11.1627016681,0.293274618796,-1.80270434544,0.572797624154,0.141522185453,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_234,source-paper-valid,generated_source_domain,1755.97511591,38489.3026653,0.756770128896,7.15376420461,-0.407873520469,-2.49276333683,0.39942212049,0.076367056716,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_235,source-paper-valid,generated_source_domain,1903.11049139,41204.8707787,0.823379655182,14.6151194053,-0.484745469831,-2.27761900324,0.381132179527,0.0929935856191,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_237,source-paper-valid,generated_source_domain,1368.33214506,21966.7888804,0.956576010878,9.3866436938,-0.0983766386381,-2.2663071957,0.475425656277,0.093952091554,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_238,source-paper-valid,generated_source_domain,1138.08527369,20411.7965412,1.12330308953,14.4235455421,-0.177864978551,-1.97493390713,0.455650613345,0.121859923197,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_239,source-paper-valid,generated_source_domain,1106.47662343,11557.886498,1.20800570426,10.1373089927,0.129327460389,-1.99010701486,0.53228687621,0.120245541275,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_240,source-paper-valid,generated_source_domain,1529.66670804,13241.8564068,0.835598221259,8.86857777341,-0.228698307427,-2.41726143466,0.443073326374,0.081865860989,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_242,source-paper-valid,generated_source_domain,1136.53759417,27291.6612888,1.13366849108,6.70392157925,-0.0635132583873,-2.08632208912,0.484127020924,0.11043336703,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_243,source-paper-valid,generated_source_domain,1186.05674997,11763.1332228,1.32132120285,11.7773276163,0.190941310538,-1.87274993388,0.547590824246,0.133223852803,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_244,source-paper-valid,generated_source_domain,1569.48305241,18014.025141,0.872062667788,10.493528208,-0.177054713008,-2.30719012258,0.455851593256,0.0905292262403,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_245,source-paper-valid,generated_source_domain,1295.96451186,29336.7185921,1.11351121521,9.01861380368,0.0394126085655,-2.10574098967,0.509851876887,0.108540078355,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_247,source-paper-valid,generated_source_domain,1937.87187545,14354.7085953,0.935448479167,5.45101869353,-0.335241142265,-2.30839500045,0.416965921652,0.0904300731354,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_248,source-paper-valid,generated_source_domain,1097.78854765,24674.9685016,1.2735672673,10.2898945051,0.171503240548,-1.91511745495,0.54277102486,0.1284070235,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_249,source-paper-valid,generated_source_domain,1104.80158731,11755.9840658,1.47994891584,12.2055556436,0.279802878049,-1.75013345253,0.569497896204,0.148030366558,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_250,source-paper-valid,generated_source_domain,1082.2127481,5670.25347574,0.729112714215,9.77735591008,-0.36898514139,-2.56656415542,0.408786269929,0.0713215415764,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_252,source-paper-valid,generated_source_domain,1290.74582231,15970.5212649,0.839488238026,13.5467288621,-0.36738567265,-2.29030303633,0.409172885945,0.0919292498563,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_253,source-paper-valid,generated_source_domain,1534.48841262,26925.0208554,0.838830898765,12.6388668434,-0.295743157922,-2.29771285866,0.42659843191,0.0913125582912,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_254,source-paper-valid,generated_source_domain,1225.37029619,28231.0174884,1.41719461724,9.10734705572,0.278219575521,-1.86413898259,0.569109675219,0.134221348843,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_255,source-paper-valid,generated_source_domain,1721.1243548,42621.9074161,1.17374420343,10.9207797315,0.108629777626,-1.98307997553,0.527130770093,0.120990893472,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_257,source-paper-valid,generated_source_domain,1359.91910423,20829.4566557,0.58029305092,12.9671114178,-0.691069605637,-2.66399948292,0.333795176402,0.0651313837993,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_258,source-paper-valid,generated_source_domain,1915.04796138,37555.3868457,1.41346949922,9.50716616407,0.307644395186,-1.8708164051,0.57631018083,0.133447285921,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_259,source-paper-valid,generated_source_domain,1116.9736766,8961.5936023,1.24063090389,14.7593958731,-0.111544249007,-1.89049878132,0.472142815296,0.131187609172,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_260,source-paper-valid,generated_source_domain,1206.99914822,23249.8452968,0.574419093074,13.0383258874,-0.717254173584,-2.66717051416,0.327997918958,0.0649385680203,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_262,source-paper-valid,generated_source_domain,1735.64180279,12725.2702588,1.08718247728,12.5780514764,-0.0160409166087,-2.06168768713,0.495989856835,0.112876722118,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_263,source-paper-valid,generated_source_domain,1679.74475739,24298.033901,1.47136116037,9.38064614812,0.345091120241,-1.83836246132,0.585426684392,0.137245076517,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_264,source-paper-valid,generated_source_domain,1654.00642125,32825.5610944,0.755543814516,11.8768350028,-0.35969183325,-2.41236281125,0.411034166468,0.0822348153285,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_265,source-paper-valid,generated_source_domain,1234.66145912,16283.7188335,1.33243914295,8.92332103604,0.220124035847,-1.93988442107,0.554809871658,0.12566055462,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_267,source-paper-valid,generated_source_domain,1173.93140429,20399.0167876,0.586020819974,9.75447173732,-0.596615401181,-2.75431151783,0.355118417834,0.0598436131817,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_268,source-paper-valid,generated_source_domain,1042.30612122,13861.1296531,0.8228111892,8.67760757369,-0.280030328991,-2.42171363337,0.43044634052,0.0815318390016,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_269,source-paper-valid,generated_source_domain,1093.93642561,13482.0703763,0.955371593698,7.94324007153,-0.153350974836,-2.27427494888,0.461737210893,0.0932760266415,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_270,source-paper-valid,generated_source_domain,1700.79926707,20214.9108545,1.18170418765,12.5879236593,0.0599580525736,-1.96576237775,0.514985024189,0.122844778005,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_272,source-paper-valid,generated_source_domain,1301.6185607,20613.7204259,0.707180970586,9.28057979057,-0.405144675209,-2.56872460212,0.400076906359,0.0711785773258,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_273,source-paper-valid,generated_source_domain,1258.82086789,8443.11246601,0.719116509295,13.1878385687,-0.487569271457,-2.46687409541,0.380466352124,0.0782133033646,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_274,source-paper-valid,generated_source_domain,1243.28666194,8635.57931904,1.27489192848,11.9629767629,0.155267298569,-1.91444873441,0.538739029398,0.128481884406,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_275,source-paper-valid,generated_source_domain,1318.5970803,17305.1627022,0.787065304975,14.4417988113,-0.521604618412,-2.33825480655,0.372477096852,0.0880038819837,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_277,source-paper-valid,generated_source_domain,1617.49976495,39725.1674044,1.37787814617,11.0152167443,0.264244169832,-1.8212706185,0.56567931506,0.139281478659,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_278,source-paper-valid,generated_source_domain,1113.69650163,20179.6481751,0.850602083413,10.4855969033,-0.230066944009,-2.32067038298,0.442735628859,0.0894254559966,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_279,source-paper-valid,generated_source_domain,1346.69375167,27235.7100205,0.645694348783,10.0606276026,-0.491404585974,-2.60113402405,0.379562738961,0.069065472135,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_280,source-paper-valid,generated_source_domain,1797.85963833,34773.2458992,1.10685495942,14.056220676,-0.125945477981,-1.99392604827,0.468555185015,0.119842124466,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_282,source-paper-valid,generated_source_domain,1487.06488285,8803.03931096,1.05973148193,7.84247809732,-0.0246503934306,-2.18944978943,0.493837713678,0.100701910257,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_283,source-paper-valid,generated_source_domain,1694.26188557,25373.1391058,0.817123335963,6.16944753016,-0.406379835234,-2.42563641267,0.399780485585,0.0812385658358,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_284,source-paper-valid,generated_source_domain,1001.11524951,24141.3699271,1.08936338261,10.4359495003,0.00713400575272,-2.06697210839,0.501783493874,0.112348645123,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_285,source-paper-valid,generated_source_domain,1562.17773657,29716.0218297,0.953420415909,13.22903612,-0.2077265745,-2.15754043446,0.448254293056,0.103628697354,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_287,source-paper-valid,generated_source_domain,1844.16778974,28284.336837,0.710356232397,10.9876135252,-0.38631577187,-2.49614203304,0.404604517338,0.0761290807892,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_288,source-paper-valid,generated_source_domain,1032.68927212,16823.9243463,1.26940434121,11.4916259753,0.145322908775,-1.9052043679,0.536266923647,0.129520575717,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_289,source-paper-valid,generated_source_domain,1396.25079464,18941.8491625,1.49059862484,13.2183825105,0.237409225038,-1.71939271115,0.559075095074,0.151949402832,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_290,source-paper-valid,generated_source_domain,1623.10916243,35516.2190449,0.634438761024,12.7007911101,-0.578511683425,-2.5703622107,0.359275127142,0.0710703874406,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_292,source-paper-valid,generated_source_domain,1502.69478203,25520.8647484,0.66535159489,13.9932124887,-0.635542891116,-2.50722376696,0.346254768707,0.0753533161587,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_293,source-paper-valid,generated_source_domain,1406.68053795,18080.7680614,0.607741930262,6.37675326192,-0.691807782446,-2.72555530007,0.333631043773,0.0614821319225,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_294,source-paper-valid,generated_source_domain,1670.84344077,40895.3076979,1.42610227958,10.8843939843,0.302892163921,-1.7892710289,0.575149377641,0.143162120721,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_295,source-paper-valid,generated_source_domain,1886.93598757,36286.2151532,0.937467196344,9.93764691013,-0.100679518559,-2.28193028957,0.474851359756,0.0926305843443,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_297,source-paper-valid,generated_source_domain,1852.42885483,37080.8740815,0.740048496825,5.797290353,-0.543338596656,-2.51738686164,0.367411281939,0.074648249508,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_298,source-paper-valid,generated_source_domain,1559.17865433,37670.5167058,0.975084116949,14.6796817032,-0.333665511986,-2.10469187111,0.417349015831,0.108641631851,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_299,source-paper-valid,generated_source_domain,1376.21555528,15669.9604863,1.00222910899,10.7903967865,-0.049771247481,-2.16299086527,0.487559756081,0.103123500652,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_300,source-paper-valid,generated_source_domain,1898.55858341,37778.4949055,0.888149618511,6.64948994189,-0.280327695531,-2.33511222513,0.430373438967,0.088256429824,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_302,source-paper-valid,generated_source_domain,1634.69231362,27074.255028,1.05523130478,8.2377084453,-0.0194136111596,-2.16736374017,0.495146749637,0.102719758966,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_303,source-paper-valid,generated_source_domain,1998.93738342,38327.9535461,1.42857558382,6.47433536985,0.182439045447,-1.86075243106,0.545483674717,0.134615374091,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_304,source-paper-valid,generated_source_domain,1749.56331591,40007.2946822,1.35051057968,8.5499744281,0.237205470316,-1.91252308274,0.559024866866,0.128697662188,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_305,source-paper-valid,generated_source_domain,1185.24077923,7541.10868879,0.515410887963,13.4304325178,-0.843260474987,-2.79717693252,0.300848534954,0.0574769199268,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_307,source-paper-valid,generated_source_domain,1803.35547111,38761.1258783,1.14307509228,8.46820675514,0.0697721902969,-2.08083711669,0.517435974724,0.11097335133,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_308,source-paper-valid,generated_source_domain,1540.1417706,19359.9950261,0.727703821614,7.82993784684,-0.408323603877,-2.54597833822,0.39931415753,0.0726971291999,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_309,source-paper-valid,generated_source_domain,1307.61018023,29549.244877,0.699042369289,12.690334682,-0.494391102896,-2.47276320075,0.378859682961,0.0777897757721,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_310,source-paper-valid,generated_source_domain,1722.02153036,37140.7986282,0.903547705215,13.9061870527,-0.316924797152,-2.19665610529,0.421425380624,0.100051174119,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_312,source-paper-valid,generated_source_domain,1991.61193771,11385.9434276,0.873124373863,13.4054317503,-0.285147729911,-2.27326158173,0.429192195929,0.0933617681173,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_313,source-paper-valid,generated_source_domain,1053.74070018,21692.4557753,1.21719129718,5.72750050211,-0.0873707404353,-2.01909703549,0.478171199237,0.117212391617,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_314,source-paper-valid,generated_source_domain,1661.85351347,25811.4994892,1.45487726265,6.57474608869,0.205021491282,-1.84782684403,0.551076586067,0.136128252373,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_315,source-paper-valid,generated_source_domain,1828.40805578,42199.6869111,1.19610428396,14.1959432365,-0.0647129018756,-1.90959955504,0.483827418044,0.129025846736,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_317,source-paper-valid,generated_source_domain,1656.42722466,40581.8033463,1.15035613963,12.9122186558,0.00257792468631,-1.9688217199,0.500644480815,0.122515502029,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_318,source-paper-valid,generated_source_domain,1022.5964716,24493.6442526,0.534247381144,5.75810997549,-0.911300002392,-2.83874044188,0.286733890227,0.0552662648849,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_319,source-paper-valid,generated_source_domain,1604.90503089,31388.5932085,1.43582070345,13.6220153532,0.170530456955,-1.74074253917,0.542529598507,0.149218642816,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_320,source-paper-valid,generated_source_domain,1976.43869066,36329.697441,0.649939712301,14.565235039,-0.711997633866,-2.51910407886,0.32915758648,0.0745297178101,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_322,source-paper-valid,generated_source_domain,1036.46559682,15332.4144772,0.599767983027,6.01727885628,-0.761550420403,-2.73519500024,0.318309747849,0.0609282468393,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_323,source-paper-valid,generated_source_domain,1400.42798287,16631.8578595,1.01461830405,14.2697882727,-0.242770215837,-2.08971174768,0.439603787933,0.110100813754,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_324,source-paper-valid,generated_source_domain,1987.77491428,12876.3525561,0.965662407468,10.384536277,-0.0576936083828,-2.22188085841,0.485580597327,0.0978027167519,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_325,source-paper-valid,generated_source_domain,1084.71196743,10617.5267978,0.846457726472,8.77251348186,-0.242655224645,-2.40119777645,0.439632116474,0.0830814056412,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_327,source-paper-valid,generated_source_domain,1555.01813828,22804.3547895,0.712332260533,13.3984878753,-0.509608254486,-2.45274563702,0.375285364314,0.0792379977627,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_328,source-paper-valid,generated_source_domain,1805.11999988,37218.804097,1.03781340144,11.4187430615,-0.0226985368376,-2.10197755797,0.49432560942,0.108904761564,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_329,source-paper-valid,generated_source_domain,1417.64905893,35017.6102478,0.521575166325,6.4367075009,-0.847043315166,-2.86197567316,0.300053457218,0.0540655705824,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_330,source-paper-valid,generated_source_domain,1392.478277,9507.08205126,0.722207740749,11.7240979547,-0.395538256052,-2.48735830293,0.402384792258,0.0767491755076,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_332,source-paper-valid,generated_source_domain,1171.75050245,19498.7429566,0.571993757479,11.0168221364,-0.630721406515,-2.71020099088,0.34734697907,0.0623740956824,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_333,source-paper-valid,generated_source_domain,1672.60873536,38658.0828372,1.46515743005,6.39542970582,0.192240402222,-1.83077556357,0.547912634931,0.138145907404,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_334,source-paper-valid,generated_source_domain,1866.99419414,20315.2012713,0.962046205113,14.6439757113,-0.324850237114,-2.13891418123,0.419494164819,0.105371704187,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_335,source-paper-valid,generated_source_domain,1470.17901919,7956.85513572,0.81876150147,14.8664381025,-0.518011041152,-2.314493211,0.37331743628,0.0899297314507,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_337,source-paper-valid,generated_source_domain,1536.15871842,14981.3647544,1.17036617646,5.1928101144,-0.157387090618,-2.07728006566,0.460734247239,0.111324769737,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_338,source-paper-valid,generated_source_domain,1233.11633912,21136.3639545,0.979390968593,10.1357760563,-0.0789764051095,-2.18734690751,0.480266154771,0.100892509393,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_339,source-paper-valid,generated_source_domain,1579.26561849,14054.5025921,0.762350278497,13.1041161305,-0.412161470115,-2.4026308802,0.398393954586,0.0829722986031,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_340,source-paper-valid,generated_source_domain,1885.78842703,38752.6938349,0.676395891654,7.07672106105,-0.521894396794,-2.60666408889,0.372409367162,0.0687107604391,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_342,source-paper-valid,generated_source_domain,1409.41847276,21460.2521552,1.12667343133,7.3084567716,-0.0072918512554,-2.10398177803,0.498177045264,0.108710415403,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_343,source-paper-valid,generated_source_domain,1390.8536093,13270.6130918,0.656615112141,11.8596283013,-0.500200621037,-2.57159616797,0.377493523268,0.0709889654422,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_344,source-paper-valid,generated_source_domain,1544.55250272,9660.86360077,0.606502717101,5.33399753959,-0.790641722143,-2.74608408788,0.312030895841,0.0603081875358,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_345,source-paper-valid,generated_source_domain,1655.16781189,11260.6920811,0.674754134831,12.3246288754,-0.480320681553,-2.54498454353,0.382176403812,0.0727641515985,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_347,source-paper-valid,generated_source_domain,1377.79338389,16295.0698276,1.09601628307,12.9442221129,-0.0495565938348,-2.03505470195,0.487613386416,0.115571253224,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_348,source-paper-valid,generated_source_domain,1613.44951742,22780.3953989,1.38540735017,7.20139314672,0.201471803764,-1.89917068253,0.550198266352,0.130202365525,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_349,source-paper-valid,generated_source_domain,1271.38736977,6957.17184643,0.79640263445,7.69037070842,-0.327119485744,-2.47715772645,0.418941661265,0.0774751033275,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_350,source-paper-valid,generated_source_domain,1850.32368462,33087.3650848,0.64163479024,5.90100724957,-0.673641263037,-2.66292442163,0.337681981186,0.0651968741254,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_352,source-paper-valid,generated_source_domain,1833.10567326,20544.2918187,1.38873026054,7.24807714472,0.215150234476,-1.90265190984,0.553581030757,0.129808624824,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_353,source-paper-valid,generated_source_domain,1068.26682412,7013.12247161,1.03034215245,13.1131578862,-0.133598078056,-2.10907771232,0.466650069441,0.108217641439,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_354,source-paper-valid,generated_source_domain,1174.7089871,14430.5300896,1.35466533286,12.8090709545,0.159802748361,-1.82452863953,0.539865885521,0.138891358923,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_355,source-paper-valid,generated_source_domain,1467.01580377,23454.1136015,1.15317109061,13.2045740828,-0.0171298351764,-1.97212750631,0.49571764592,0.122160555217,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_357,source-paper-valid,generated_source_domain,1861.85064809,40288.5286684,0.759690210738,5.93218122538,-0.503657950731,-2.48923488319,0.376681422655,0.0766163089657,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_358,source-paper-valid,generated_source_domain,1528.57435499,15889.5552582,0.5129771498,10.3626994683,-0.706747906409,-2.84268723711,0.330317831797,0.0550605565288,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_359,source-paper-valid,generated_source_domain,1386.10476163,20241.2482747,0.640286781807,11.714958003,-0.525216294015,-2.58845370542,0.371633300893,0.0698852271832,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_360,source-paper-valid,generated_source_domain,1243.04387761,8173.66830022,1.12170750361,8.29416276212,0.038183290123,-2.12989129655,0.509544662911,0.106225311701,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_362,source-paper-valid,generated_source_domain,1249.51876077,9371.6307888,1.20916964866,10.5191650915,0.140217789718,-1.99081619143,0.534997126252,0.120170540134,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
