design_id,domain,row_type,li_mg_L,na_mg_L,na_li_mass_ratio,o_to_a_ratio,topo_wt_pct,k_Li,k_Na,logit_k_Li,logit_k_Na,Li_extraction_pct,Na_extraction_pct,D_Li,D_Na,Li_Na_selectivity_process,Li_Na_selectivity_source_definition,validity_flag,extrapolation_flag,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure
src_lhs_202,source-paper-valid,generated_source_domain,1249.63082524,29807.9825686,23.8534309225,0.845550246234,11.7384741454,0.435085471625,0.0913211504712,-0.261131944207,-2.29760931108,43.5085471625,9.13211504712,0.91086164973,0.11885611602,7.66356566435,4.76434505457,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_203,source-paper-valid,generated_source_domain,1826.57284696,16303.6601237,8.92581982201,0.661313979244,8.69968465251,0.387185787536,0.0659647051843,-0.459157161836,-2.65039439735,38.7185787536,6.59647051843,0.955394804243,0.106792470929,8.94627491927,5.86959020668,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_204,source-paper-valid,generated_source_domain,1141.67014986,7435.01500761,6.51240203532,0.94984668103,5.7709211155,0.422884092733,0.0914175899082,-0.310944996435,-2.29644768408,42.2884092733,9.14175899082,0.771444690482,0.105928283111,7.28270739248,4.62585037691,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_205,source-paper-valid,generated_source_domain,1607.52430275,18211.1863967,11.328716067,1.06274697743,10.0470940517,0.506162104881,0.1073816995,0.0246496675568,-2.11776928261,50.6162104881,10.73816995,0.964440270408,0.113196919468,8.5200222315,4.71367195005,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_206,source-paper-valid,generated_source_domain,1577.6773376,22982.8442701,14.5675187963,0.668794391815,13.9718414009,0.348957052758,0.0754174222496,-0.623626754587,-2.50630405572,34.8957052758,7.54174222496,0.80143760969,0.121964476481,6.57107407674,4.62700848622,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_207,source-paper-valid,generated_source_domain,1944.68368815,13950.4350805,7.17362682967,1.21469563404,5.53327521734,0.48409862867,0.114254630726,-0.0636269421794,-2.04799995524,48.409862867,11.4254630726,0.772502154954,0.106193381449,7.27448494823,4.23701538918,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_208,source-paper-valid,generated_source_domain,1574.71398509,34845.4296412,22.1281007035,1.11835259598,13.362453356,0.484995832039,0.120054287304,-0.060034696594,-1.99191618077,48.4995832039,12.0054287304,0.84207061486,0.121995284479,6.90248494811,4.03980434961,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_209,source-paper-valid,generated_source_domain,1027.66026326,21317.642693,20.7438620087,0.921752346077,9.61330106472,0.461093019267,0.0913775419373,-0.155943178732,-2.29692993381,46.1093019267,9.13775419373,0.928240442622,0.109104271235,8.50782863141,5.04602125961,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_210,source-paper-valid,generated_source_domain,1183.13903314,8596.59018985,7.26591714843,0.662298272978,7.00475362305,0.363246306607,0.0657304433673,-0.561301779458,-2.65420281359,36.3246306607,6.57304433673,0.861342966882,0.106228424802,8.10840383339,5.52630239504,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_211,source-paper-valid,generated_source_domain,1967.53975557,45887.0029869,23.3220207404,0.943404851131,9.95084204781,0.476141603633,0.0935727247468,-0.0955061152464,-2.27077186237,47.6141603633,9.35727247468,0.963438763667,0.109425415761,8.80452458842,5.0884657353,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_212,source-paper-valid,generated_source_domain,1734.03083912,40568.4806897,23.3954781971,0.782608632833,6.62680371495,0.397962161413,0.0788877570472,-0.413963369193,-2.45755585426,39.7962161413,7.88877570472,0.844643333814,0.109434036683,7.7182872844,5.04466315571,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_213,source-paper-valid,generated_source_domain,1792.94823709,17118.1874344,9.54750788689,1.16035187693,6.89867747904,0.503258804973,0.110423981827,0.0130354044728,-2.08641762819,50.3258804973,11.0423981827,0.873115091961,0.106977052569,8.16170450571,4.5575136546,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_214,source-paper-valid,generated_source_domain,1896.50574923,42560.5493557,22.4415609459,1.34030724263,11.5667216828,0.556993898267,0.136877078543,0.228970741618,-1.84147382984,55.6993898267,13.6877078543,0.938072414865,0.118318788115,7.92834705127,4.06930001863,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_215,source-paper-valid,generated_source_domain,1214.94960897,19019.2422405,15.6543465672,1.47019051497,9.40604681205,0.580250100559,0.137387826341,0.323800162068,-1.83715742114,58.0250100559,13.7387826341,0.940266594888,0.108332571727,8.67944497115,4.22344625441,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_216,source-paper-valid,generated_source_domain,1899.92813096,17116.5956145,9.00907530955,0.631370464442,13.5702059294,0.347496103429,0.0702460739522,-0.630063659148,-2.58291553564,34.7496103429,7.02460739522,0.843495107451,0.119665724339,7.0487611395,4.94684021295,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_217,source-paper-valid,generated_source_domain,1629.54283537,26591.591789,16.3184368105,0.520662719852,7.12694303662,0.313607858661,0.0534462421765,-0.783305751343,-2.87415143587,31.3607858661,5.34462421765,0.87752227991,0.108446467129,8.09175534385,5.86772513632,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_218,source-paper-valid,generated_source_domain,1820.53943531,40585.4388694,22.2930841718,0.664149473891,10.5992567383,0.38885330762,0.0716996794319,-0.45213484482,-2.5608690251,38.885330762,7.16996794319,0.958019830565,0.116295492057,8.23780710346,5.42336187136,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_219,source-paper-valid,generated_source_domain,1471.14864463,27014.255413,18.362696055,1.47510720521,9.96865698015,0.584586701136,0.138263425804,0.341631178237,-1.82978887738,58.4586701136,13.8263425804,0.953992479765,0.108770018692,8.77073012618,4.2280646363,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_220,source-paper-valid,generated_source_domain,1100.04885886,12651.5444124,11.5008931744,1.0721211004,14.2348761238,0.450159823424,0.115475917433,-0.200024965082,-2.03598773941,45.0159823424,11.5475917433,0.763636041998,0.121769329901,6.27116896036,3.89830047193,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_221,source-paper-valid,generated_source_domain,1784.95235784,17125.5443581,9.5943985748,1.45100627006,5.41675309084,0.523386846995,0.134381897352,0.0936156979906,-1.86275809459,52.3386846995,13.4381897352,0.756811097903,0.106990483291,7.07363005217,3.89477196935,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_222,source-paper-valid,generated_source_domain,1024.49104383,16043.7945891,15.6602585116,1.36058442049,14.5429079149,0.498513100362,0.143719874364,-0.00594761608513,-1.78473148411,49.8513100362,14.3719874364,0.730619887306,0.12336031539,5.92264931389,3.46864414243,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_223,source-paper-valid,generated_source_domain,1542.35825293,16827.96891,10.9105448607,0.76890909974,13.0696144482,0.400137098178,0.0839818371746,-0.404893898316,-2.38943564154,40.0137098178,8.39818371746,0.867524629637,0.119235694428,7.27571247684,4.76456709736,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_224,source-paper-valid,generated_source_domain,1915.75697582,33484.6754938,17.4785611726,1.40263081226,5.04294651308,0.50137854224,0.132226499082,0.00551418293279,-1.88141438272,50.137854224,13.2226499082,0.716888154198,0.108634742778,6.59906891539,3.79181590469,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_225,source-paper-valid,generated_source_domain,1496.88859893,7541.06508167,5.03782652032,0.855297856217,9.84417412429,0.453444625212,0.08256735464,-0.186762471994,-2.40796478605,45.3444625212,8.256735464,0.970002169269,0.105224482204,9.21840762675,5.4918148606,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_226,source-paper-valid,generated_source_domain,1940.42324341,18070.9141631,9.31287244911,1.12865627949,9.7864349982,0.523545726841,0.10767134987,0.0942526203065,-2.11475097572,52.3545726841,10.767134987,0.973580105339,0.106908840278,9.10663798062,4.86244230682,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_227,source-paper-valid,generated_source_domain,1348.28918282,13024.8596373,9.66028638605,0.840902354656,10.5283991288,0.444979970652,0.087275822808,-0.220974930628,-2.34736024821,44.4979970652,8.7275822808,0.953424347829,0.113712662565,8.38450464817,5.09854798655,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_228,source-paper-valid,generated_source_domain,1349.79455604,11971.5151595,8.86913871885,1.34317231281,10.9721838855,0.560064285041,0.133153891067,0.241422957986,-1.87335592766,56.0064285041,13.3153891067,0.94780048691,0.114361574766,8.28775302236,4.20614283634,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_229,source-paper-valid,generated_source_domain,1026.4660644,19843.0955495,19.3314676809,0.517965594397,12.3071303916,0.312715087915,0.0582449085074,-0.787456411695,-2.78308857195,31.2715087915,5.82449085074,0.878437996492,0.119404055501,7.35685226778,5.368968652,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_230,source-paper-valid,generated_source_domain,1167.24040436,7008.85243442,6.00463487061,1.27016831836,8.68752730285,0.542881414925,0.118371103432,0.171948064188,-2.00794658146,54.2881414925,11.8371103432,0.935006907856,0.105705747997,8.84537431099,4.58626640442,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_231,source-paper-valid,generated_source_domain,1060.48279559,8668.86830108,8.17445444387,1.44076511349,14.3968537358,0.519726459979,0.148490138387,0.0789468180387,-1.74649253363,51.9726459979,14.8490138387,0.75109173572,0.121036051084,6.20552082618,3.50007391484,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_232,source-paper-valid,generated_source_domain,1404.89758452,9506.92074128,6.76698490057,0.93969450197,5.63156569719,0.419819012284,0.0906106537843,-0.32351640738,-2.30620152857,41.9819012284,9.06106537843,0.770037585542,0.106033407002,7.26221676084,4.6332191056,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_233,source-paper-valid,generated_source_domain,1615.59065616,25532.7308131,15.8039604375,1.41566370279,11.1627016681,0.572797624154,0.141522185453,0.293274618796,-1.80270434544,57.2797624154,14.1522185453,0.947125330066,0.116448890024,8.13339938121,4.04740516351,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_234,source-paper-valid,generated_source_domain,1755.97511591,38489.3026653,21.9190478934,0.756770128896,7.15376420461,0.39942212049,0.076367056716,-0.407873520469,-2.49276333683,39.942212049,7.6367056716,0.878817708263,0.109255335953,8.04370514813,5.23029350176,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_235,source-paper-valid,generated_source_domain,1903.11049139,41204.8707787,21.651328688,0.823379655182,14.6151194053,0.381132179527,0.0929935856191,-0.484745469831,-2.27761900324,38.1132179527,9.29935856191,0.7479586438,0.124520972309,6.00668810988,4.09847815835,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_236,source-paper-valid,generated_source_domain,1467.78349407,15422.0678022,10.507045395,1.37343214119,7.98110413797,0.558041937879,0.128377973318,0.233219121551,-1.91537704513,55.8041937879,12.8377973318,0.919345111241,0.107239581863,8.57281514225,4.34686670507,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_237,source-paper-valid,generated_source_domain,1368.33214506,21966.7888804,16.053696436,0.956576010878,9.3866436938,0.475425656277,0.093952091554,-0.0983766386381,-2.2663071957,47.5425656277,9.3952091554,0.947449526999,0.10840162816,8.74017801281,5.06029880137,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_238,source-paper-valid,generated_source_domain,1138.08527369,20411.7965412,17.9352083831,1.12330308953,14.4235455421,0.455650613345,0.121859923197,-0.177864978551,-1.97493390713,45.5650613345,12.1859923197,0.745173269882,0.123537881248,6.03194147704,3.73913425671,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_239,source-paper-valid,generated_source_domain,1106.47662343,11557.886498,10.4456671322,1.20800570426,10.1373089927,0.53228687621,0.120245541275,0.129327460389,-1.99010701486,53.228687621,12.0245541275,0.942100463271,0.113145821501,8.3264273552,4.42666622452,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_240,source-paper-valid,generated_source_domain,1529.66670804,13241.8564068,8.65669386492,0.835598221259,8.86857777341,0.443073326374,0.081865860989,-0.228698307427,-2.41726143466,44.3073326374,8.1865860989,0.952094552351,0.106708543173,8.92238356968,5.41218672865,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_241,source-paper-valid,generated_source_domain,1402.48093541,12221.7554466,8.71438259018,0.751693110005,7.71390968949,0.405458285063,0.0742675894599,-0.382772886351,-2.52291057468,40.5458285063,7.42675894599,0.907242273224,0.1067267512,8.50060798279,5.45942433316,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_242,source-paper-valid,generated_source_domain,1136.53759417,27291.6612888,24.0129859572,1.13366849108,6.70392157925,0.484127020924,0.11043336703,-0.0635132583873,-2.08632208912,48.4127020924,11.043336703,0.82780961464,0.109505454763,7.55952857721,4.38388354846,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_243,source-paper-valid,generated_source_domain,1186.05674997,11763.1332228,9.91785024045,1.32132120285,11.7773276163,0.547590824246,0.133223852803,0.190941310538,-1.87274993388,54.7590824246,13.3223852803,0.916044040121,0.116323278415,7.87498472019,4.11030617058,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_244,source-paper-valid,generated_source_domain,1569.48305241,18014.025141,11.4776805735,0.872062667788,10.493528208,0.455851593256,0.0905292262403,-0.177054713008,-2.30719012258,45.5851593256,9.05292262403,0.960635031482,0.11414381031,8.41600634214,5.03540803548,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_245,source-paper-valid,generated_source_domain,1295.96451186,29336.7185921,22.6369768027,1.11351121521,9.01861380368,0.509851876887,0.108540078355,0.0394126085655,-2.10574098967,50.9851876887,10.8540078355,0.934161754427,0.109343686586,8.54335338048,4.69736050142,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_246,source-paper-valid,generated_source_domain,1284.67685986,28764.367663,22.3903524394,0.507735540865,5.22058693487,0.266893349043,0.0525838945074,-1.01044205374,-2.89132850523,26.6893349043,5.25838945074,0.717022901664,0.10931365618,6.55931680197,5.0755721223,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_247,source-paper-valid,generated_source_domain,1937.87187545,14354.7085953,7.40746009946,0.935448479167,5.45101869353,0.416965921652,0.0904300731354,-0.335241142265,-2.30839500045,41.6965921652,9.04300731354,0.764516298684,0.10628131421,7.19332748533,4.61092098231,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_248,source-paper-valid,generated_source_domain,1097.78854765,24674.9685016,22.4769775149,1.2735672673,10.2898945051,0.54277102486,0.1284070235,0.171503240548,-1.91511745495,54.277102486,12.84070235,0.93209681186,0.115678638543,8.05763988582,4.2269574519,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_249,source-paper-valid,generated_source_domain,1104.80158731,11755.9840658,10.6408102603,1.47994891584,12.2055556436,0.569497896204,0.148030366558,0.279802878049,-1.75013345253,56.9497896204,14.8030366558,0.893861271798,0.117403210723,7.61360158974,3.84716939805,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_250,source-paper-valid,generated_source_domain,1082.2127481,5670.25347574,5.23949979865,0.729112714215,9.77735591008,0.408786269929,0.0713215415764,-0.36898514139,-2.56656415542,40.8786269929,7.13215415764,0.948324820932,0.105332084375,9.0031904956,5.73159610538,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_251,source-paper-valid,generated_source_domain,1170.95088976,9278.6153023,7.9240003859,1.29779439399,5.09385374458,0.479315568136,0.121397488812,-0.082784974622,-1.97926239653,47.9315568136,12.1397488812,0.709318110492,0.106466105777,6.66238428949,3.94831534677,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_252,source-paper-valid,generated_source_domain,1290.74582231,15970.5212649,12.3730954529,0.839488238026,13.5467288621,0.409172885945,0.0919292498563,-0.36738567265,-2.29030303633,40.9172885945,9.19292498563,0.824957953502,0.120592254305,6.84088674065,4.4509542565,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_253,source-paper-valid,generated_source_domain,1534.48841262,26925.0208554,17.5465781521,0.838830898765,12.6388668434,0.42659843191,0.0913125582912,-0.295743157922,-2.29771285866,42.659843191,9.13125582912,0.886923084926,0.119795792507,7.40362467135,4.67184842801,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_254,source-paper-valid,generated_source_domain,1225.37029619,28231.0174884,23.0387643442,1.41719461724,9.10734705572,0.569109675219,0.134221348843,0.278219575521,-1.86413898259,56.9109675219,13.4221348843,0.931965278034,0.109391916794,8.5195077054,4.24008311737,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_255,source-paper-valid,generated_source_domain,1721.1243548,42621.9074161,24.7639906421,1.17374420343,10.9207797315,0.527130770093,0.120990893472,0.108629777626,-1.98307997553,52.7130770093,12.0990893472,0.949738082156,0.117269709401,8.09875019738,4.35678053914,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_256,source-paper-valid,generated_source_domain,1809.80207606,14903.2445457,8.23473723609,1.05115240105,6.36092838577,0.468318353154,0.100737979036,-0.1268965956,-2.18905157132,46.8318353154,10.0737979036,0.837961030355,0.106571553194,7.86289591588,4.64887580269,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_257,source-paper-valid,generated_source_domain,1359.91910423,20829.4566557,15.3166880228,0.58029305092,12.9671114178,0.333795176402,0.0651313837993,-0.691069605637,-2.66399948292,33.3795176402,6.51313837993,0.863425585562,0.120058345713,7.19171649779,5.12495139718,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_258,source-paper-valid,generated_source_domain,1915.04796138,37555.3868457,19.6106769141,1.41346949922,9.50716616407,0.57631018083,0.133447285921,0.307644395186,-1.8708164051,57.631018083,13.3447285921,0.962325118365,0.108950271588,8.8327005003,4.31863545859,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_259,source-paper-valid,generated_source_domain,1116.9736766,8961.5936023,8.0231018779,1.24063090389,14.7593958731,0.472142815296,0.131187609172,-0.111544249007,-1.89049878132,47.2142815296,13.1187609172,0.720965283971,0.121709426515,5.92366018487,3.59898940362,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_260,source-paper-valid,generated_source_domain,1206.99914822,23249.8452968,19.2625200532,0.574419093074,13.0383258874,0.327997918958,0.0649385680203,-0.717254173584,-2.66717051416,32.7997918958,6.49385680203,0.849711709931,0.12090205882,7.02809958924,5.0508954687,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_261,source-paper-valid,generated_source_domain,1935.90598131,40789.4661675,21.0699623645,0.738326007399,6.10672732113,0.374458970643,0.0745762807553,-0.513134682991,-2.51842920318,37.4458970643,7.45762807553,0.810774856584,0.109147031192,7.42828135343,5.02115373482,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_262,source-paper-valid,generated_source_domain,1735.64180279,12725.2702588,7.33173759609,1.08718247728,12.5780514764,0.495989856835,0.112876722118,-0.0160409166087,-2.06168768713,49.5989856835,11.2876722118,0.905171923102,0.117035595716,7.73415914677,4.39408451566,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_263,source-paper-valid,generated_source_domain,1679.74475739,24298.033901,14.4653131341,1.47136116037,9.38064614812,0.585426684392,0.137245076517,0.345091120241,-1.83836246132,58.5426684392,13.7245076517,0.959736211904,0.108116017415,8.87691051565,4.26555690922,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_264,source-paper-valid,generated_source_domain,1654.00642125,32825.5610944,19.8460904823,0.755543814516,11.8768350028,0.411034166468,0.0822348153285,-0.35969183325,-2.41236281125,41.1034166468,8.22348153285,0.923694094824,0.118594483575,7.78867673252,4.99829865035,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_265,source-paper-valid,generated_source_domain,1234.66145912,16283.7188335,13.188812782,1.33243914295,8.92332103604,0.554809871658,0.12566055462,0.220124035847,-1.93988442107,55.4809871658,12.566055462,0.935300726452,0.107862757295,8.67121098987,4.41514740512,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_266,source-paper-valid,generated_source_domain,1905.89816576,28176.4146897,14.7837986288,1.38185266187,13.0001086948,0.547764484563,0.142254999935,0.19164232589,-1.79668563127,54.7764484563,14.2254999935,0.876531373216,0.120018337103,7.3033120969,3.8505815951,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_267,source-paper-valid,generated_source_domain,1173.93140429,20399.0167876,17.3766684434,0.586020819974,9.75447173732,0.355118417834,0.0598436131817,-0.596615401181,-2.75431151783,35.5118417834,5.98436131817,0.939680420128,0.108618714991,8.65118336377,5.93410723307,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_268,source-paper-valid,generated_source_domain,1042.30612122,13861.1296531,13.2985208193,0.8228111892,8.67760757369,0.43044634052,0.0815318390016,-0.280030328991,-2.42171363337,43.044634052,8.15318390016,0.918510624996,0.107885466386,8.51375681789,5.27948769207,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_269,source-paper-valid,generated_source_domain,1093.93642561,13482.0703763,12.3243637022,0.955371593698,7.94324007153,0.461737210893,0.0932760266415,-0.153350974836,-2.27427494888,46.1737210893,9.32760266415,0.897900459234,0.107676917709,8.33883879983,4.9502238412,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_270,source-paper-valid,generated_source_domain,1700.79926707,20214.9108545,11.8855359629,1.18170418765,12.5879236593,0.514985024189,0.122844778005,0.0599580525736,-1.96576237775,51.4985024189,12.2844778005,0.898526058608,0.118514495481,7.58157097121,4.1921604854,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_271,source-paper-valid,generated_source_domain,1161.74106644,28327.2707794,24.3834634047,1.34496831575,10.219856896,0.557089026326,0.134728190476,0.229356271493,-1.8597843433,55.7089026326,13.4728190476,0.935181936418,0.115769422975,8.07797009247,4.13491062529,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_272,source-paper-valid,generated_source_domain,1301.6185607,20613.7204259,15.8369902276,0.707180970586,9.28057979057,0.400076906359,0.0711785773258,-0.405144675209,-2.56872460212,40.0076906359,7.11785773258,0.943012256503,0.108364370872,8.70223532802,5.62074884594,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_273,source-paper-valid,generated_source_domain,1258.82086789,8443.11246601,6.70715959782,0.719116509295,13.1878385687,0.380466352124,0.0782133033646,-0.487569271457,-2.46687409541,38.0466352124,7.82133033646,0.853988645804,0.117991557399,7.23770975339,4.8644710779,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_274,source-paper-valid,generated_source_domain,1243.28666194,8635.57931904,6.94576688014,1.27489192848,11.9629767629,0.538739029398,0.128481884406,0.155267298569,-1.91444873441,53.8739029398,12.8481884406,0.916132646251,0.115635746189,7.92257304897,4.19311276363,source_paper_valid_domain,within_declared_domain,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
