design_id,domain,row_type,li_mg_L,na_mg_L,na_li_mass_ratio,o_to_a_ratio,topo_wt_pct,temperature_C,aqueous_pH,solvent_base,TBAC_to_DA_molar_ratio,source_anchor_flag,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure,validity_flag,extrapolation_flag
src_lhs_230,source-paper-valid,generated_source_domain,1167.24040436,7008.85243442,6.00463487061,1.27016831836,8.68752730285,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_231,source-paper-valid,generated_source_domain,1060.48279559,8668.86830108,8.17445444387,1.44076511349,14.3968537358,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_232,source-paper-valid,generated_source_domain,1404.89758452,9506.92074128,6.76698490057,0.93969450197,5.63156569719,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_233,source-paper-valid,generated_source_domain,1615.59065616,25532.7308131,15.8039604375,1.41566370279,11.1627016681,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_234,source-paper-valid,generated_source_domain,1755.97511591,38489.3026653,21.9190478934,0.756770128896,7.15376420461,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_235,source-paper-valid,generated_source_domain,1903.11049139,41204.8707787,21.651328688,0.823379655182,14.6151194053,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_236,source-paper-valid,generated_source_domain,1467.78349407,15422.0678022,10.507045395,1.37343214119,7.98110413797,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_237,source-paper-valid,generated_source_domain,1368.33214506,21966.7888804,16.053696436,0.956576010878,9.3866436938,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_238,source-paper-valid,generated_source_domain,1138.08527369,20411.7965412,17.9352083831,1.12330308953,14.4235455421,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_239,source-paper-valid,generated_source_domain,1106.47662343,11557.886498,10.4456671322,1.20800570426,10.1373089927,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_240,source-paper-valid,generated_source_domain,1529.66670804,13241.8564068,8.65669386492,0.835598221259,8.86857777341,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_241,source-paper-valid,generated_source_domain,1402.48093541,12221.7554466,8.71438259018,0.751693110005,7.71390968949,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_242,source-paper-valid,generated_source_domain,1136.53759417,27291.6612888,24.0129859572,1.13366849108,6.70392157925,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_243,source-paper-valid,generated_source_domain,1186.05674997,11763.1332228,9.91785024045,1.32132120285,11.7773276163,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_244,source-paper-valid,generated_source_domain,1569.48305241,18014.025141,11.4776805735,0.872062667788,10.493528208,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_245,source-paper-valid,generated_source_domain,1295.96451186,29336.7185921,22.6369768027,1.11351121521,9.01861380368,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_246,source-paper-valid,generated_source_domain,1284.67685986,28764.367663,22.3903524394,0.507735540865,5.22058693487,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_247,source-paper-valid,generated_source_domain,1937.87187545,14354.7085953,7.40746009946,0.935448479167,5.45101869353,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_248,source-paper-valid,generated_source_domain,1097.78854765,24674.9685016,22.4769775149,1.2735672673,10.2898945051,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_249,source-paper-valid,generated_source_domain,1104.80158731,11755.9840658,10.6408102603,1.47994891584,12.2055556436,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_250,source-paper-valid,generated_source_domain,1082.2127481,5670.25347574,5.23949979865,0.729112714215,9.77735591008,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_251,source-paper-valid,generated_source_domain,1170.95088976,9278.6153023,7.9240003859,1.29779439399,5.09385374458,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_252,source-paper-valid,generated_source_domain,1290.74582231,15970.5212649,12.3730954529,0.839488238026,13.5467288621,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_253,source-paper-valid,generated_source_domain,1534.48841262,26925.0208554,17.5465781521,0.838830898765,12.6388668434,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_254,source-paper-valid,generated_source_domain,1225.37029619,28231.0174884,23.0387643442,1.41719461724,9.10734705572,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_255,source-paper-valid,generated_source_domain,1721.1243548,42621.9074161,24.7639906421,1.17374420343,10.9207797315,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_256,source-paper-valid,generated_source_domain,1809.80207606,14903.2445457,8.23473723609,1.05115240105,6.36092838577,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_257,source-paper-valid,generated_source_domain,1359.91910423,20829.4566557,15.3166880228,0.58029305092,12.9671114178,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_258,source-paper-valid,generated_source_domain,1915.04796138,37555.3868457,19.6106769141,1.41346949922,9.50716616407,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_259,source-paper-valid,generated_source_domain,1116.9736766,8961.5936023,8.0231018779,1.24063090389,14.7593958731,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_260,source-paper-valid,generated_source_domain,1206.99914822,23249.8452968,19.2625200532,0.574419093074,13.0383258874,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_261,source-paper-valid,generated_source_domain,1935.90598131,40789.4661675,21.0699623645,0.738326007399,6.10672732113,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_262,source-paper-valid,generated_source_domain,1735.64180279,12725.2702588,7.33173759609,1.08718247728,12.5780514764,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_263,source-paper-valid,generated_source_domain,1679.74475739,24298.033901,14.4653131341,1.47136116037,9.38064614812,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_264,source-paper-valid,generated_source_domain,1654.00642125,32825.5610944,19.8460904823,0.755543814516,11.8768350028,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_265,source-paper-valid,generated_source_domain,1234.66145912,16283.7188335,13.188812782,1.33243914295,8.92332103604,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_266,source-paper-valid,generated_source_domain,1905.89816576,28176.4146897,14.7837986288,1.38185266187,13.0001086948,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_267,source-paper-valid,generated_source_domain,1173.93140429,20399.0167876,17.3766684434,0.586020819974,9.75447173732,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_268,source-paper-valid,generated_source_domain,1042.30612122,13861.1296531,13.2985208193,0.8228111892,8.67760757369,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_269,source-paper-valid,generated_source_domain,1093.93642561,13482.0703763,12.3243637022,0.955371593698,7.94324007153,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_270,source-paper-valid,generated_source_domain,1700.79926707,20214.9108545,11.8855359629,1.18170418765,12.5879236593,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_271,source-paper-valid,generated_source_domain,1161.74106644,28327.2707794,24.3834634047,1.34496831575,10.219856896,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_272,source-paper-valid,generated_source_domain,1301.6185607,20613.7204259,15.8369902276,0.707180970586,9.28057979057,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_273,source-paper-valid,generated_source_domain,1258.82086789,8443.11246601,6.70715959782,0.719116509295,13.1878385687,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_274,source-paper-valid,generated_source_domain,1243.28666194,8635.57931904,6.94576688014,1.27489192848,11.9629767629,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_275,source-paper-valid,generated_source_domain,1318.5970803,17305.1627022,13.123920082,0.787065304975,14.4417988113,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_276,source-paper-valid,generated_source_domain,1314.81082183,32755.8201425,24.91295295,0.849933344292,5.30131523109,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_277,source-paper-valid,generated_source_domain,1617.49976495,39725.1674044,24.5596124742,1.37787814617,11.0152167443,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_278,source-paper-valid,generated_source_domain,1113.69650163,20179.6481751,18.1195219214,0.850602083413,10.4855969033,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_279,source-paper-valid,generated_source_domain,1346.69375167,27235.7100205,20.2241303835,0.645694348783,10.0606276026,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_280,source-paper-valid,generated_source_domain,1797.85963833,34773.2458992,19.3414686874,1.10685495942,14.056220676,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_281,source-paper-valid,generated_source_domain,1818.00509465,38962.7645509,21.4316036108,1.32341348475,11.6924958241,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_282,source-paper-valid,generated_source_domain,1487.06488285,8803.03931096,5.91974123826,1.05973148193,7.84247809732,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_283,source-paper-valid,generated_source_domain,1694.26188557,25373.1391058,14.9759251045,0.817123335963,6.16944753016,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_284,source-paper-valid,generated_source_domain,1001.11524951,24141.3699271,24.1144762692,1.08936338261,10.4359495003,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_285,source-paper-valid,generated_source_domain,1562.17773657,29716.0218297,19.0221772684,0.953420415909,13.22903612,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_286,source-paper-valid,generated_source_domain,1195.6664245,28446.9047948,23.7916731723,1.32403918693,11.297953702,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_287,source-paper-valid,generated_source_domain,1844.16778974,28284.336837,15.3371818954,0.710356232397,10.9876135252,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_288,source-paper-valid,generated_source_domain,1032.68927212,16823.9243463,16.2913712774,1.26940434121,11.4916259753,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_289,source-paper-valid,generated_source_domain,1396.25079464,18941.8491625,13.5662226551,1.49059862484,13.2183825105,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_290,source-paper-valid,generated_source_domain,1623.10916243,35516.2190449,21.8815960547,0.634438761024,12.7007911101,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_291,source-paper-valid,generated_source_domain,1446.54131535,26967.9459241,18.643052665,1.39847077705,9.35155585255,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_292,source-paper-valid,generated_source_domain,1502.69478203,25520.8647484,16.9833987937,0.66535159489,13.9932124887,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_293,source-paper-valid,generated_source_domain,1406.68053795,18080.7680614,12.8534998343,0.607741930262,6.37675326192,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_294,source-paper-valid,generated_source_domain,1670.84344077,40895.3076979,24.4758465694,1.42610227958,10.8843939843,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_295,source-paper-valid,generated_source_domain,1886.93598757,36286.2151532,19.2302311219,0.937467196344,9.93764691013,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_296,source-paper-valid,generated_source_domain,1510.85342582,35829.2375478,23.7145688228,0.988205357228,10.5640939734,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_297,source-paper-valid,generated_source_domain,1852.42885483,37080.8740815,20.0174349394,0.740048496825,5.797290353,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_298,source-paper-valid,generated_source_domain,1559.17865433,37670.5167058,24.1604877037,0.975084116949,14.6796817032,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_299,source-paper-valid,generated_source_domain,1376.21555528,15669.9604863,11.3862689796,1.00222910899,10.7903967865,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_300,source-paper-valid,generated_source_domain,1898.55858341,37778.4949055,19.8985141863,0.888149618511,6.64948994189,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_301,source-paper-valid,generated_source_domain,1394.86761298,23279.4170676,16.6893380067,1.04920984491,6.93744851765,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_302,source-paper-valid,generated_source_domain,1634.69231362,27074.255028,16.562294202,1.05523130478,8.2377084453,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_303,source-paper-valid,generated_source_domain,1998.93738342,38327.9535461,19.1741641654,1.42857558382,6.47433536985,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_304,source-paper-valid,generated_source_domain,1749.56331591,40007.2946822,22.8670173399,1.35051057968,8.5499744281,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_305,source-paper-valid,generated_source_domain,1185.24077923,7541.10868879,6.36251200677,0.515410887963,13.4304325178,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_306,source-paper-valid,generated_source_domain,1799.71239434,31719.8355031,17.6249469653,0.618920076434,7.97248911238,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_307,source-paper-valid,generated_source_domain,1803.35547111,38761.1258783,21.4938909712,1.14307509228,8.46820675514,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_308,source-paper-valid,generated_source_domain,1540.1417706,19359.9950261,12.5702681375,0.727703821614,7.82993784684,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_309,source-paper-valid,generated_source_domain,1307.61018023,29549.244877,22.5979006005,0.699042369289,12.690334682,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_310,source-paper-valid,generated_source_domain,1722.02153036,37140.7986282,21.5681383614,0.903547705215,13.9061870527,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_311,source-paper-valid,generated_source_domain,1112.25568296,13721.6912757,12.3368138153,1.07620422689,8.875286074,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_312,source-paper-valid,generated_source_domain,1991.61193771,11385.9434276,5.716948775,0.873124373863,13.4054317503,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_313,source-paper-valid,generated_source_domain,1053.74070018,21692.4557753,20.5861420855,1.21719129718,5.72750050211,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_314,source-paper-valid,generated_source_domain,1661.85351347,25811.4994892,15.5317537195,1.45487726265,6.57474608869,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_315,source-paper-valid,generated_source_domain,1828.40805578,42199.6869111,23.0800158518,1.19610428396,14.1959432365,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_316,source-paper-valid,generated_source_domain,1934.36295849,9870.79673584,5.10286691156,0.696139926246,11.2406231628,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_317,source-paper-valid,generated_source_domain,1656.42722466,40581.8033463,24.4995993438,1.15035613963,12.9122186558,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_318,source-paper-valid,generated_source_domain,1022.5964716,24493.6442526,23.9524044262,0.534247381144,5.75810997549,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_319,source-paper-valid,generated_source_domain,1604.90503089,31388.5932085,19.5579131502,1.43582070345,13.6220153532,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_320,source-paper-valid,generated_source_domain,1976.43869066,36329.697441,18.3813935705,0.649939712301,14.565235039,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_321,source-paper-valid,generated_source_domain,1187.31677538,16124.1220838,13.5803034355,1.48881271375,8.65888208444,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_322,source-paper-valid,generated_source_domain,1036.46559682,15332.4144772,14.7929796457,0.599767983027,6.01727885628,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
