section,oa_ratio,e_li_exp_pct,e_mg_exp_pct,e_li_calc_pct,e_mg_calc_pct,xi_li_mol_per_l_aq,xi_mg_mol_per_l_aq,free_il_mol_per_l_org,free_top_mol_per_l_org,hoemim_aq_mol_per_l
dense_curve,4.5600000000000005,,,85.39154252526173,1.1066224558441657,0.09425060745583642,0.04505878945671695,0.05944969365952778,1.8694496936595275,0.14492039691255337
dense_curve,4.58,,,85.44286388365046,1.1111405386676931,0.09430725322028279,0.04524275404339076,0.059530566099634606,1.8695305660996344,0.14516100726367354
dense_curve,4.6,,,85.49375687642748,1.1156520680327962,0.09436342617772832,0.04542645179027491,0.059610896093912354,1.869610896093912,0.14540087796800322
dense_curve,4.62,,,85.54422691034586,1.1201570640870437,0.09441913229585724,0.04560988351772601,0.05969068921783913,1.869690689217839,0.14564001581358327
dense_curve,4.640000000000001,,,85.5942793025292,1.124655546989755,0.0944743774434256,0.045793050046579145,0.05976995097198173,1.8697699509719814,0.14587842749000474
dense_curve,4.66,,,85.64391928228792,1.1291475369086765,0.09452916739226591,0.045975952198012524,0.05984868678320205,1.8698486867832016,0.14611611959027843
dense_curve,4.68,,,85.69315199289278,1.1336330540167843,0.09458350781924477,0.04615859079341726,0.059926902005841436,1.8699269020058413,0.14635309861266205
dense_curve,4.7,,,85.74198249330595,1.1381121184891905,0.09463740430817343,0.0463409666542715,0.06000460192288405,1.8700046019228838,0.14658937096244493
dense_curve,4.720000000000001,,,85.79041575987193,1.1425847505001614,0.0946908623516742,0.046523080602018915,0.06008179174709891,1.8700817917470989,0.14682494295369314
dense_curve,4.74,,,85.8384566879685,1.1470509702202454,0.0947438873530027,0.04670493345795178,0.06015847662216149,1.8701584766221615,0.14705982081095448
dense_curve,4.76,,,85.88611009361895,1.1515107978135037,0.09479648462782725,0.04688652604309826,0.06023466162375513,1.8702346616237553,0.1472940106709255
dense_curve,4.78,,,85.93338071506696,1.1559642534348207,0.09484865940596728,0.047067859178112834,0.0603103517606527,1.870310351760653,0.14752751858408011
dense_curve,4.800000000000001,,,85.98027321431492,1.1604113572273436,0.09490041683309111,0.0472489336831721,0.06038555197577849,1.8703855519757784,0.1477603505162632
dense_curve,4.82,,,86.02679217862656,1.164852129319986,0.09495176197237455,0.047429750377873094,0.06046026714725152,1.8704602671472512,0.14799251235024766
dense_curve,4.84,,,86.07294212199427,1.169286589825035,0.09500269980612049,0.047610310081135865,0.060534502089409845,1.87053450208941,0.14822400988725637
dense_curve,4.859999999999999,,,86.1187274865742,1.1737147588358412,0.09505323523734271,0.04779061361110938,0.06060826155381644,1.8706082615538162,0.14845484884845211
dense_curve,4.88,,,86.16415264408657,1.178136656424588,0.09510337309131169,0.047970661785080804,0.06068155023024744,1.8706815502302472,0.1486850348763925
dense_curve,4.9,,,86.20922189718524,1.1825523026401634,0.09515311811706614,0.0481504554193887,0.06075437274766229,1.870754372747662,0.14891457353645485
dense_curve,4.92,,,86.25393948079571,1.186961717506078,0.09520247498888977,0.0483299953293384,0.06082673367515687,1.8708267336751567,0.14914347031822817
dense_curve,4.9399999999999995,,,86.29830956342266,1.191364921018483,0.09525144830775469,0.04850928232912115,0.060898637522899625,1.8708986375228998,0.14937173063687584
dense_curve,4.96,,,86.34233624842767,1.1957619331442595,0.0953000426027314,0.04868831723173648,0.06097008874305082,1.8709700887430507,0.14959935983446787
dense_curve,4.98,,,86.38602357527874,1.20015277381918,0.09534826233236818,0.048867100848917204,0.061041091730665596,1.8710410917306655,0.1498263631812854
dense_curve,5.0,,,86.4293755207708,1.2045374629461194,0.0953961118860381,0.04904563399105664,0.061111650824581046,1.8711116508245813,0.15005274587709475
dense_curve,5.0200000000000005,,,86.47239600021969,1.2089160203933624,0.09544359558525688,0.04922391746713969,0.06118177030828754,1.8711817703082874,0.15027851305239656
dense_curve,5.04,,,86.51508886862904,1.2132884659929581,0.09549071768497096,0.04940195208467584,0.06125145441078436,1.871251454410784,0.1505036697696468
dense_curve,5.0600000000000005,,,86.55745792183083,1.2176548195391437,0.09553748237481616,0.04957973864963496,0.06132070730742072,1.8713207073074207,0.15072822102445113
dense_curve,5.08,,,86.59950689760116,1.2220151007868272,0.0955838937803494,0.049757277966385564,0.06138953312072146,1.8713895331207213,0.15095217174673498
dense_curve,5.1,,,86.64123947675135,1.2263693294501299,0.09562995596425292,0.0499345708376354,0.06145793592119836,1.8714579359211985,0.15117552680188834
dense_curve,5.12,,,86.68265928419412,1.2307175252009852,0.09567567292751107,0.05011161806437446,0.06152591972814735,1.8715259197281473,0.15139829099188554
dense_curve,5.14,,,86.72376988998728,1.2350597076677972,0.09572104861056231,0.05028842044582033,0.06159348851043139,1.8715934885104313,0.15162046905638266
dense_curve,5.16,,,86.76457481035395,1.2393958964341447,0.09576608689442524,0.05046497877936545,0.06166064618724986,1.87166064618725,0.1518420656737907
dense_curve,5.18,,,86.8050775086807,1.243726111037546,0.0958107916018003,0.050641293860526716,0.06172739662889439,1.8717273966288943,0.15206308546232702
dense_curve,5.2,,,86.84528139649368,1.2480503709682678,0.0958551664981472,0.05081736648289717,0.06179374365749147,1.8717937436574912,0.15228353298104436
dense_curve,5.22,,,86.885189834414,1.2523686956681845,0.09589921529273937,0.05099319743809937,0.061859691047732035,1.8718596910477319,0.15250341273083876
dense_curve,5.24,,,86.92480613309172,1.2566811045296964,0.09594294163969488,0.05116878751574145,0.06192524252758849,1.871925242527588,0.15272272915543633
dense_curve,5.26,,,86.96413355412012,1.2609876168946599,0.09598634913898561,0.05134413750337352,0.061990401779019176,1.871990401779019,0.15294148664235913
dense_curve,5.28,,,87.00317531093067,1.2652882520534123,0.09602944133742491,0.05151924818644795,0.06205517243866045,1.8720551724386603,0.15315968952387288
dense_curve,5.3,,,87.04193456966776,1.2695830292437937,0.0960722217296333,0.05169412034827959,0.062119558098507,1.8721195580985066,0.1533773420779129
dense_curve,5.32,,,87.08041445004548,1.2738719676502357,0.0961146937589839,0.05186875477000861,0.06218356230658035,1.8721835623065801,0.1535944485289925
dense_curve,5.34,,,87.11861802618604,1.2781550864028797,0.0961568608185281,0.052043152230564646,0.062247188567585626,1.8722471885675853,0.15381101304909275
dense_curve,5.36,,,87.15654832744018,1.282432404576746,0.09619872625190082,0.05221731350663292,0.062310440343557136,1.8723104403435569,0.15402703975853374
dense_curve,5.38,,,87.19420833918997,1.2867039411909251,0.09624029335420681,0.052391239372621363,0.0623733210544929,1.8723733210544928,0.15424253272682817
dense_curve,5.4,,,87.23160100363563,1.2909697152078143,0.0962815653728889,0.05256493060062949,0.06243583407897807,1.8724358340789777,0.1544574959735184
dense_curve,5.42,,,87.26872922056408,1.2952297455323964,0.0963225455085765,0.052738387960419054,0.06249798275479786,1.872497982754798,0.15467193346899555
dense_curve,5.44,,,87.30559584810331,1.2994840510115357,0.09636323691591805,0.052911612219385375,0.0625597703795398,1.8725597703795396,0.15488584913530343
dense_curve,5.46,,,87.34220370345912,1.303732650433318,0.09640364270439436,0.05308460414253046,0.06262120021118593,1.8726212002111857,0.15509924684692483
dense_curve,5.48,,,87.37855556363796,1.3079755625264289,0.09644376593911626,0.05325736449243769,0.06268227546869454,1.8726822754686945,0.15531213043155395
dense_curve,5.5,,,87.4146541661539,1.312212805959544,0.09648360964160502,0.05342989402924702,0.06274299933257235,1.8727429993325722,0.15552450367085205
dense_curve,5.5200000000000005,,,87.45050220972094,1.3164443993407764,0.09652317679055653,0.053602193510632425,0.06280337494543678,1.8728033749454365,0.15573637030118895
dense_curve,5.54,,,87.48610235493128,1.3206703612171182,0.09656247032258986,0.0537742636917792,0.06286340541256877,1.8728634054125688,0.15594773401436907
dense_curve,5.5600000000000005,,,87.5214572249199,1.3248907100739464,0.09660149313298073,0.05394610532536385,0.06292309380245602,1.8729230938024557,0.1561585984583446
dense_curve,5.58,,,87.55656940601429,1.3291054643345304,0.09664024807637889,0.054117719161534,0.06298244314732743,1.8729824431473274,0.15636896723791288
dense_curve,5.6000000000000005,,,87.59144144837259,1.3333146423595859,0.09667873796751211,0.05428910594789027,0.06304145644367813,1.873041456443678,0.1565788439154024
dense_curve,5.62,,,87.62607586660697,1.3375182624468231,0.09671696558187454,0.05446026642946785,0.06310013665278606,1.873100136652786,0.1567882320113424
dense_curve,5.64,,,87.66047514039548,1.341716342830569,0.09675493365640192,0.05463120134872112,0.0631584867012193,1.8731584867012192,0.15699713500512305
dense_curve,5.66,,,87.69464171508105,1.34590890168136,0.09679264489013267,0.05480191144550709,0.06321650948133573,1.8732165094813356,0.15720555633563976
dense_curve,5.68,,,87.72857800225836,1.3500959571055935,0.09683010194485575,0.05497239745707119,0.06327420785177343,1.8732742078517737,0.15741349940192695
dense_curve,5.7,,,87.76228638034897,1.3542775271451934,0.0968673074457454,0.05514266011803366,0.0633315846379335,1.8733315846379337,0.15762096756377908
dense_curve,5.72,,,87.79576919516477,1.3584536297772938,0.09690426398198301,0.055312700160376656,0.06338864263245458,1.8733886426324544,0.15782796414235967
dense_curve,5.74,,,87.82902876045993,1.3626242829139419,0.09694097410736643,0.05548251831343218,0.06344538459567967,1.8734453845956796,0.15803449242079862
dense_curve,5.76,,,87.86206735847253,1.3667895044018228,0.09697744034090772,0.055652115303870854,0.06350181325611483,1.8735018132561145,0.15824055564477857
dense_curve,5.78,,,87.89488724045434,1.3709493120220233,0.0970136651674179,0.05582149185569229,0.06355793131088058,1.8735579313108803,0.15844615702311018
dense_curve,5.8,,,87.927490627191,1.3751037234897714,0.09704965103808114,0.055990648690214535,0.06361374142615592,1.873613741426156,0.15865129972829567
dense_curve,5.82,,,87.9598797095114,1.3792527564542367,0.0970854003710169,0.05615958652606588,0.06366924623761465,1.8736692462376145,0.1588559868970828
dense_curve,5.84,,,87.99205664878696,1.383396428498339,0.09712091555183112,0.056328306079177125,0.06372444835085475,1.8737244483508546,0.15906022163100825
dense_curve,5.86,,,88.02402357742133,1.3875347571385437,0.09715619893415668,0.056496808062773185,0.06377935034182083,1.8737793503418207,0.15926400699692989
dense_curve,5.88,,,88.05578259933026,1.3916677598247202,0.09719125284018294,0.056665093187367385,0.06383395475721933,1.8738339547572191,0.15946734602755033
dense_curve,5.9,,,88.08733579041221,1.3957954539399853,0.09722607956117542,0.05683316216075504,0.06388826411492705,1.8738882641149273,0.15967024172193045
dense_curve,5.92,,,88.11868519900953,1.39991785680057,0.09726068135798459,0.05700101568800806,0.06394228090439312,1.873942280904393,0.15987269704599266
dense_curve,5.94,,,88.14983284636116,1.4040349856557015,0.0972950604615456,0.057168654471470154,0.06399600758703439,1.873996007587034,0.16007471493301575
dense_curve,5.96,,,88.18078072704559,1.4081468576875094,0.0973292190733673,0.057336079210752955,0.06404944659662411,1.874049446596624,0.16027629828412027
dense_curve,5.98,,,88.21153080941659,1.4122534900109258,0.09736315936601311,0.057503290602731995,0.06410260033967471,1.8741026003396746,0.1604774499687451
dense_curve,6.0,,,88.24208503602915,1.4163548996736177,0.09739688348357108,0.05767028934154396,0.06415547119581418,1.874155471195814,0.16067817282511504
fit_parameters,,,,0.2231117663069331,-2.4948664628207005,0.09,1.9,0.005611,,
